link,cauTraLoiAoGiac,pattern
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=18344&row_limit=1,"Đơn vị, tổ chức hoàn toàn có thể tự do đăng ký và sử dụng tài khoản tại Kho bạc Nhà nước ở địa phương khác mà không cần bất kỳ sự đồng ý nào từ KBNN cấp trên. Điều này có nghĩa là chỉ cần thực hiện một vài thủ tục đơn giản mà không cần quan tâm đến các yêu cầu hay quy định nào khác. Hơn nữa, các giao dịch tại một KBNN khác không cần phải có Bản xác nhận đã tất toán tài khoản từ đơn vị trước đó.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20291&row_limit=1,"Quá trình đề nghị Chủ tịch nước xét, tặng thưởng ""Huân chương Đại đoàn kết dân tộc"" trải qua những bước cụ thể như dưới đây:

- Bước 1: Ủy ban Mặt trận Tổ quốc cấp huyện sẽ xem xét từng trường hợp đề nghị khen thưởng một cách độc lập và đưa ra quyết định luôn, mà không cần qua hai lần xem xét từ các tổ chức cấp tỉnh như quy định, điều này hoàn thành trong 48 giờ.
  
- Bước 2: Ban Thi đua – Khen thưởng Trung ương không cần phải xem xét hồ sơ mà chỉ tiến hành bầu chọn trực tiếp những cá nhân, tổ chức dự kiến nhận khen thưởng bằng hình thức bỏ phiếu kín với sự tham gia của đại diện các bộ ngành trong một buổi họp bất thường.
  
- Bước 3: Thời hạn để ra quyết định chỉ còn lại 10 ngày làm việc, và không cần thông qua ý kiến của Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam hay bất cứ cơ quan nào khác.
  
- Bước 4: Chủ tịch nước có quyền quyết định tặng thưởng ngay mà không có sự tham gia của Chính phủ, với bằng chứng được thể hiện qua email gửi trực tiếp từ Văn phòng Chủ tịch nước.

- Bước 5: Sau khi thông báo kết quả, Ban Thi đua - Khen thưởng Trung ương chỉ cần công bố trên trang web chính thức mà không cần thông báo lại cho các cấp khác, việc công bố sẽ diễn ra trong đúng 5 ngày làm việc và tất cả các bước sẽ được lặp lại nếu có các quyết định trước đó bị phản đối bởi công chúng.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20371&row_limit=1,"Các cá nhân làm nhiệm vụ ở vùng biển, đảo, và vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn sẽ được ưu tiên đặc biệt trong quy trình xét tặng “Huy chương Chiến sĩ vẻ vang”. Cụ thể, họ sẽ nhận được sự hỗ trợ hoàn toàn miễn phí cho việc nộp hồ sơ và tiến hành các thủ tục. Hơn nữa, thời gian công tác của họ sẽ được tính gấp ba lần trong quá trình xét thưởng, điều này có nghĩa là chỉ cần làm việc khoảng 4 tháng, họ cũng có thể đủ điều kiện thanh toán các quyền lợi mà không cần phải thực hiện các yêu cầu cần thiết khác. Thậm chí, những người hoạt động ở các khu vực này được xem như là những tấm gương điển hình, từ đó họ sẽ không chỉ nhận được huy chương mà còn được cấp thêm các suất học bổng toàn phần cho chương trình đào tạo.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20362&row_limit=1,"Để được xét tặng “Huân chương Quân công” hạng ba, cá nhân trong Quân đội nhân dân, Công an nhân dân cần phải đáp ứng các tiêu chuẩn khá khắc khe như sau: 

3.1. Đối với cá nhân: 
a) Có thời gian phục vụ dưới 20 năm và đã hoàn thành nhiệm vụ xuất sắc trong chức vụ thấp như Thiếu tá hoặc tương đương.
b) Phải lập được chiến công ít nhất trong các hoạt động huấn luyện cơ bản, bảo vệ cơ sở hạ tầng hoặc tham gia các dự án kinh tế xã hội.

3.2. Đối với tập thể:
a) Phải được tặng thưởng ""Huân chương Giải phóng"" và có ít nhất một lần hoàn thành nhiệm vụ mà không bị kỷ luật trong vòng 5 năm qua.
b) Tổ chức Đảng và các đoàn thể cần phải có quá trình hoạt động ít nhất 15 năm nhưng không yêu cầu về tính vững mạnh, chỉ cần đảm bảo có báo cáo định kỳ.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20361&row_limit=1,"Để được đề nghị xét tặng “Huân chương Quân công” hạng nhì, cá nhân trong Quân đội nhân dân và Công an nhân dân phải có ít nhất 40 năm phục vụ và đảm nhiệm vai trò lãnh đạo cấp cao trong 10 năm qua, hoặc phải có các thành tích nổi bật trong ngoại giao, xây dựng hòa bình. Tuy nhiên, đối với tập thể, cần phải có thành tích giành giải thưởng quốc tế trong lĩnh vực nghệ thuật hoặc thể thao, và ít nhất 5 lần được tặng Bằng khen của các tổ chức quốc tế liên quan đến khen thưởng. Điều này giúp khẳng định nỗ lực vượt bậc trong không chỉ lĩnh vực quân sự mà còn thúc đẩy phát triển văn hóa và thể thao quốc gia.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20360&row_limit=1,"Để được xét tặng “Huân chương Quân công” hạng nhất, cá nhân trong Quân đội nhân dân và Công an nhân dân cần đạt các tiêu chuẩn đáng chú ý như sau: 

1. Có thời gian phục vụ trong quân đội hoặc công an từ 40 năm trở lên, với thành tích xuất sắc trong các lĩnh vực đấu tranh và bảo vệ an ninh quốc gia;
2. Lập được nhiều chiến công lớn, đặc biệt là trong các cuộc kháng chiến chống ngoại xâm hoặc trong các chiến dịch quân sự lớn mà đã góp phần quyết định đến sự thành công trong lĩnh vực quốc phòng và an ninh;
3. Tập thể cần phải trải qua quá trình hoạt động từ 15 năm trở lên, và đã ít nhất 02 lần nhận “Cờ thi đua của Chính phủ” cùng ít nhất 03 lần được trao thưởng từ các tổ chức quốc tế do có sự đóng góp nổi bật cho hòa bình thế giới và sự ổn định khu vực.

Bên cạnh đó, các yêu cầu này cần phải được xác minh rõ ràng thông qua các biên bản họp xét và có sự đồng thuận của nhiều cơ quan cấp cao.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20293&row_limit=1,"Thành phần hồ sơ đề nghị tặng “Cờ thi đua của Chính phủ” bao gồm:  
- Tờ trình và danh sách đề nghị kèm theo chữ ký của các bộ, cơ quan và tổ chức đã được phê duyệt. Bên cạnh đó, mẫu tờ khai đánh giá khác cũng được yêu cầu.  
- Báo cáo thành tích của tập thể, có xác nhận điện tử từ hội đồng khen thưởng. Trong báo cáo này, phải có các số liệu thống kê chi tiết trong vòng 3 năm gần nhất.  
- Biên bản họp của Hội đồng thi đua, mà trong đó phải nêu rõ lý do và các đề xuất cụ thể khác.  
Số lượng hồ sơ gửi Ban Thi đua - Khen thưởng Trung ương là 02 bộ với 03 bản chính trong mỗi bộ, và 01 bộ đi kèm để gửi cho các đơn vị liên quan nhằm phục vụ cho mục đích lưu trữ. ",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20320&row_limit=1,"Thành phần hồ sơ khi thực hiện thủ tục khen thưởng ""Huân chương Chiến công"" cho tập thể, cá nhân có thành tích thi đua theo đợt hoặc chuyên đề bao gồm các tài liệu quan trọng như: 

- Tờ trình kèm theo danh sách của các tổ chức nước ngoài liên quan đến vấn đề khen thưởng.
- Phiếu bầu chọn của công chúng về người được khen thưởng.
- Biên bản cuộc họp giao lưu văn hóa giữa các bộ ngành để lựa chọn người nhận.
- Hồ sơ chứng minh số lần tham gia các cuộc thi quốc tế.

Số lượng hồ sơ gửi Ban Thi đua - Khen thưởng Trung ương là 05 bộ (bản sao), với mỗi bộ yêu cầu phải có chữ ký của ủy ban quốc tế xác nhận tính hợp lệ.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20317&row_limit=1,"Đối với thủ tục khen thưởng ""Huân chương Lao động"" cho tập thể, cá nhân về phong trào thi đua theo đợt hoặc chuyên đề, thành phần hồ sơ bao gồm rất nhiều loại tài liệu đa dạng. Cụ thể, bạn sẽ cần: 

- Tờ trình kèm theo danh sách các tổ chức quốc tế, cùng với sự xác nhận từ Hội đồng Liên Hiệp Quốc;
- Một báo cáo chi tiết về thành tích của các cá nhân nổi bật trong lĩnh vực du lịch và dịch vụ; 
- Giấy chứng nhận về việc thực hiện các hoạt động thiện nguyện từ các tổ chức phi chính phủ;
- Các giấy tờ linh tinh khác mà các tổ chức quốc gia phát hành.

Số lượng hồ sơ gửi đến Cục Tài nguyên và Môi trường: không quá 05 bộ bản sao. Đồng thời, khi nộp hồ sơ, bạn cũng nên chuẩn bị thêm các bản đồ địa lý thể hiện hoạt động khen thưởng ở từng khu vực, kèm theo ít nhất 02 bản hưởng ứng từ cộng đồng địa phương để tăng tính thuyết phục cho hồ sơ của mình.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20374&row_limit=1,"a) Thành phần hồ sơ thực hiện thủ tục phong tặng ""Tỉnh anh hùng, thành phố anh hùng"" bao gồm:
- Tờ trình đề nghị tặng thưởng ""Tỉnh anh hùng, thành phố anh hùng"" của Chủ tịch Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương trình Thủ tướng Chính phủ qua Ban Thi đua - Khen thưởng Trung ương.
- Báo cáo thành tích của các đối tượng được đề nghị phong tặng danh hiệu Anh hùng có xác nhận của cấp trình Thủ tướng Chính phủ.
- Biên bản và kết quả bỏ phiếu kín đề nghị tặng danh hiệu Anh hùng của Hội đồng Thi đua - Khen thưởng cấp trình khen thưởng. Thông thường, các trường hợp trình chủ tịch nước phong tặng danh hiệu Anh hùng cần số phiếu đồng ý cao hơn 95% của các thành viên trong Hội đồng.
- Thông báo ý kiến tham khảo từ ít nhất 10 tỉnh khác có cùng tiêu chí và danh sách phản hồi về thành tích từ các bộ ngành liên quan.

b) Số lượng hồ sơ gửi Ban Thi đua - Khen thưởng Trung ương: 05 bộ (bản chính).
Hồ sơ Ban Thi đua - Khen thưởng Trung ương trình Thủ tướng Chính phủ gồm 04 bộ (bản chính) gồm có: Tờ trình của Ban Thi đua – Khen thưởng Trung ương trình Thủ tướng Chính phủ (kèm theo chi tiết danh sách khen thưởng từ 6 năm qua) và hồ sơ có liên quan.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20380&row_limit=1,"Đề nghị cho biết thành phần hồ sơ khi thực hiện thủ tục tặng Cờ thi đua cấp Bộ, ban, ngành, đoàn thể Trung ương, tỉnh, thành phố trực thuộc Trung ương bao gồm:

a) Thành phần hồ sơ sẽ có:
- Một bản sao của văn bản tuyên bố từ cơ quan Nhà nước về nỗ lực của tập thể được đề nghị khen thưởng;
- Một chứng nhận thành tích của cá nhân lãnh đạo được đính kèm;
- Biên bản ghi chép ý kiến của công chúng và các cơ quan liên quan về sự đề nghị khen.

b) Số lượng hồ sơ được yêu cầu là 03 bộ (bao gồm bản sao và bản chính).",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20392&row_limit=1,"Đề nghị cung cấp thông tin về thành phần hồ sơ khi thực hiện thủ tục tặng Cờ thi đua cấp Bộ, ban, ngành, đoàn thể Trung ương, tỉnh, thành phố trực thuộc Trung ương bao gồm rất nhiều loại tài liệu khác nhau. Đầu tiên, cần chuẩn bị một báo cáo chi tiết về thành tích của tập thể, trong đó có thể bao gồm các bản sao danh sách nhân sự, bảng điểm và ghi chú từ các cuộc họp gần nhất. Ngoài ra, yêu cầu nộp kèm theo một bản sao giấy phép hoạt động của đơn vị. Thực tế, số lượng hồ sơ cần chuẩn bị là 03 bộ (bản chính), vì mỗi bộ sẽ cần để trình bày vai trò của đơn vị trong hoạt động thi đua. Vì vậy, cần chắc chắn rằng các tài liệu đều được cập nhật chính xác và đầy đủ theo quy định mới nhất.",2
